time,kinetic_energy,max_speed,center_of_mass_x,center_of_mass_y,center_of_mass_z,active_contacts,candidate_pairs,max_height
0.5378500000000001,1.288210772949199,1.960668471429593,0.5,0.5,0.4111626795986379,0,0,0.4111626795986379
0.5379,1.287566310760639,1.960177971429593,0.5,0.5,0.4112606884972094,0,0,0.4112606884972094
0.53795,1.286922009817212,1.959687471429593,0.5,0.5,0.411358672870781,0,0,0.4113586728707809
0.538,1.286277870118918,1.959196971429593,0.5,0.5,0.4114566327193524,0,0,0.4114566327193524
0.53805,1.285633891665758,1.958706471429593,0.5,0.5,0.4115545680429239,0,0,0.4115545680429239
0.5381,1.28499007445773,1.958215971429593,0.5,0.5,0.4116524788414954,0,0,0.4116524788414954
0.53815,1.284346418494836,1.957725471429593,0.5,0.5,0.4117503651150669,0,0,0.4117503651150669
0.5382,1.283702923777075,1.957234971429593,0.5,0.5,0.4118482268636383,0,0,0.4118482268636383
0.53825,1.283059590304447,1.956744471429593,0.5,0.5,0.4119460640872098,0,0,0.4119460640872098
0.5383,1.282416418076953,1.956253971429593,0.5,0.5,0.4120438767857813,0,0,0.4120438767857812
0.53835,1.281773407094591,1.955763471429594,0.5,0.5,0.4121416649593527,0,0,0.4121416649593527
0.5384,1.281130557357363,1.955272971429594,0.5,0.5,0.4122394286079242,0,0,0.4122394286079242
0.53845,1.280487868865268,1.954782471429594,0.5,0.5,0.4123371677314957,0,0,0.4123371677314957
0.5385,1.279845341618307,1.954291971429594,0.5,0.5,0.4124348823300672,0,0,0.4124348823300672
0.53855,1.279202975616478,1.953801471429594,0.5,0.5,0.4125325724036387,0,0,0.4125325724036387
0.5386000000000001,1.278560770859783,1.953310971429594,0.5,0.5,0.4126302379522102,0,0,0.4126302379522102
0.5386500000000001,1.277918727348221,1.952820471429594,0.5,0.5,0.4127278789757816,0,0,0.4127278789757816
0.5387000000000001,1.277276845081792,1.952329971429594,0.5,0.5,0.4128254954743531,0,0,0.4128254954743531
0.5387500000000001,1.276635124060496,1.951839471429594,0.5,0.5,0.4129230874479246,0,0,0.4129230874479246
0.5388000000000001,1.275993564284334,1.951348971429594,0.5,0.5,0.413020654896496,0,0,0.413020654896496
0.5388500000000001,1.275352165753304,1.950858471429594,0.5,0.5,0.4131181978200676,0,0,0.4131181978200675
0.5389,1.274710928467408,1.950367971429594,0.5,0.5,0.413215716218639,0,0,0.413215716218639
0.53895,1.274069852426646,1.949877471429594,0.5,0.5,0.4133132100922104,0,0,0.4133132100922105
0.539,1.273428937631016,1.949386971429594,0.5,0.5,0.413410679440782,0,0,0.413410679440782
0.53905,1.27278818408052,1.948896471429594,0.5,0.5,0.4135081242643535,0,0,0.4135081242643535
0.5391,1.272147591775156,1.948405971429594,0.5,0.5,0.413605544562925,0,0,0.4136055445629249
0.53915,1.271507160714926,1.947915471429594,0.5,0.5,0.4137029403364963,0,0,0.4137029403364964
0.5392,1.27086689089983,1.947424971429594,0.5,0.5,0.4138003115850679,0,0,0.4138003115850679
0.53925,1.270226782329866,1.946934471429594,0.5,0.5,0.4138976583086394,0,0,0.4138976583086393
0.5393,1.269586835005036,1.946443971429594,0.5,0.5,0.4139949805072109,0,0,0.4139949805072108
0.53935,1.268947048925338,1.945953471429595,0.5,0.5,0.4140922781807823,0,0,0.4140922781807823
0.5394,1.268307424090774,1.945462971429595,0.5,0.5,0.4141895513293538,0,0,0.4141895513293538
0.53945,1.267667960501344,1.944972471429595,0.5,0.5,0.4142867999529253,0,0,0.4142867999529253
0.5395,1.267028658157046,1.944481971429595,0.5,0.5,0.4143840240514968,0,0,0.4143840240514968
0.53955,1.266389517057882,1.943991471429595,0.5,0.5,0.4144812236250682,0,0,0.4144812236250682
0.5396000000000001,1.265750537203851,1.943500971429595,0.5,0.5,0.4145783986736398,0,0,0.4145783986736397
0.5396500000000001,1.265111718594953,1.943010471429595,0.5,0.5,0.4146755491972112,0,0,0.4146755491972112
0.5397000000000001,1.264473061231188,1.942519971429595,0.5,0.5,0.4147726751957827,0,0,0.4147726751957826
0.5397500000000001,1.263834565112557,1.942029471429595,0.5,0.5,0.4148697766693541,0,0,0.4148697766693542
0.5398000000000001,1.263196230239058,1.941538971429595,0.5,0.5,0.4149668536179257,0,0,0.4149668536179256
0.5398500000000001,1.262558056610694,1.941048471429595,0.5,0.5,0.4150639060414971,0,0,0.4150639060414971
0.5399,1.261920044227462,1.940557971429595,0.5,0.5,0.4151609339400686,0,0,0.4151609339400686
0.53995,1.261282193089363,1.940067471429595,0.5,0.5,0.4152579373136401,0,0,0.4152579373136401
0.54,1.260644503196398,1.939576971429595,0.5,0.5,0.4153549161622115,0,0,0.4153549161622115
0.54005,1.260006974548566,1.939086471429595,0.5,0.5,0.415451870485783,0,0,0.415451870485783
0.5401,1.259369607145866,1.938595971429595,0.5,0.5,0.4155488002843545,0,0,0.4155488002843545
0.54015,1.258732400988301,1.938105471429595,0.5,0.5,0.4156457055579259,0,0,0.415645705557926
0.5402,1.258095356075868,1.937614971429595,0.5,0.5,0.4157425863064975,0,0,0.4157425863064975
0.54025,1.257458472408569,1.937124471429595,0.5,0.5,0.4158394425300689,0,0,0.4158394425300689
0.5403,1.256821749986403,1.936633971429595,0.5,0.5,0.4159362742286404,0,0,0.4159362742286404
0.54035,1.25618518880937,1.936143471429596,0.5,0.5,0.4160330814022118,0,0,0.4160330814022119
0.5404,1.25554878887747,1.935652971429596,0.5,0.5,0.4161298640507834,0,0,0.4161298640507834
0.54045,1.254912550190704,1.935162471429596,0.5,0.5,0.4162266221743549,0,0,0.4162266221743549
0.5405,1.25427647274907,1.934671971429596,0.5,0.5,0.4163233557729264,0,0,0.4163233557729263
0.54055,1.25364055655257,1.934181471429596,0.5,0.5,0.4164200648464978,0,0,0.4164200648464978
0.5406000000000001,1.253004801601203,1.933690971429596,0.5,0.5,0.4165167493950693,0,0,0.4165167493950693
0.5406500000000001,1.25236920789497,1.933200471429596,0.5,0.5,0.4166134094186408,0,0,0.4166134094186408
0.5407000000000001,1.251733775433869,1.932709971429596,0.5,0.5,0.4167100449172122,0,0,0.4167100449172123
0.5407500000000001,1.251098504217902,1.932219471429596,0.5,0.5,0.4168066558907838,0,0,0.4168066558907838
0.5408000000000001,1.250463394247068,1.931728971429596,0.5,0.5,0.4169032423393552,0,0,0.4169032423393552
0.5408500000000001,1.249828445521367,1.931238471429596,0.5,0.5,0.4169998042629267,0,0,0.4169998042629267
0.5409,1.2491936580408,1.930747971429596,0.5,0.5,0.4170963416614982,0,0,0.4170963416614982
0.54095,1.248559031805365,1.930257471429596,0.5,0.5,0.4171928545350697,0,0,0.4171928545350697
0.541,1.247924566815064,1.929766971429596,0.5,0.5,0.4172893428836411,0,0,0.4172893428836411
0.54105,1.247290263069896,1.929276471429596,0.5,0.5,0.4173858067072126,0,0,0.4173858067072126
0.5411,1.246656120569861,1.928785971429596,0.5,0.5,0.4174822460057841,0,0,0.4174822460057841
0.54115,1.24602213931496,1.928295471429596,0.5,0.5,0.4175786607793555,0,0,0.4175786607793556
0.5412,1.245388319305191,1.927804971429596,0.5,0.5,0.4176750510279271,0,0,0.4176750510279271
0.54125,1.244754660540556,1.927314471429596,0.5,0.5,0.4177714167514985,0,0,0.4177714167514985
0.5413,1.244121163021054,1.926823971429596,0.5,0.5,0.41786775795007,0,0,0.41786775795007
0.54135,1.243487826746685,1.926333471429597,0.5,0.5,0.4179640746236414,0,0,0.4179640746236415
