time,kinetic_energy,max_speed,center_of_mass_x,center_of_mass_y,center_of_mass_z,active_contacts,candidate_pairs,max_height
0,0.04230278580560461,0.08594677944835225,0.5079143807415109,0.5127899977619447,0.7093378484939091,0,0,0.9848420589921043
0.0001,1.073660132463406,1.444368706607372,0.5079145088612556,0.5127900197191227,0.7093376280985384,92,499500,0.9848372135422471
0.0002,3.407113310213882,2.633838152994113,0.5079146369810008,0.5127900416763003,0.7093373096031698,91,499500,0.9848322699923898
0.0003,6.210968073947783,3.582142370821799,0.5079147651007481,0.5127900636334781,0.7093368930077989,89,499500,0.9848272283425327
0.0004,8.973363274966646,4.320595018004128,0.5079148932204931,0.5127900855906541,0.7093363783124291,88,499500,0.9848220885926755
0.0005,11.3965100847038,4.877572972406235,0.5079150213402387,0.5127901075478324,0.7093357655170595,87,499500,0.9848168507428183
0.0006000000000000001,13.32537551501858,5.278594354143974,0.5079151494599842,0.5127901295050102,0.7093350546216898,86,499500,0.9848115147929611
0.0007,14.70139333592102,5.546508717538655,0.5079152775797294,0.5127901514621876,0.7093342456263187,86,499500,0.9848060807431039
0.0008,15.53181252430833,5.701696115078558,0.5079154056994752,0.5127901734193646,0.7093333385309479,86,499500,0.9848005485932467
0.0009000000000000001,15.87483559876149,5.762262439114827,0.5079155338192211,0.5127901953765419,0.7093323333355807,78,499500,0.9847949183433895
0.001,15.90191893956611,5.762373591682932,0.5079156619389666,0.51279021733372,0.7093312300402097,12,499500,0.9847891899935323
0.0011,15.91495761754317,5.762484909111533,0.5079157900587115,0.5127902392908972,0.7093300286448396,6,499500,0.984783363543675
0.0012,15.91852089216126,5.762596391391076,0.5079159181784576,0.5127902612480751,0.7093287291494699,3,499500,0.9847774389938179
0.0013,15.91908960454808,5.762708038511994,0.507916046298203,0.512790283205252,0.7093273315540978,1,499500,0.9847714163439607
0.0014,15.91957111388951,5.762819850464706,0.5079161744179495,0.5127903051624296,0.7093258358587292,0,499500,0.9847652955941035
0.0015,15.91640484212562,5.762931827239618,0.5079163025376945,0.5127903271196079,0.7093242420633595,1,499500,0.9847590767442463
0.0016,15.91456777928999,5.763043968827122,0.5079164306574407,0.5127903490767843,0.7093225501679885,1,499500,0.9847527597943891
0.0017,15.91367898590426,5.763156275217598,0.5079165587771859,0.5127903710339621,0.7093207601726195,1,499500,0.9847463447445319
0.0018,15.88618361215489,5.763268746401409,0.507916686896931,0.5127903929911395,0.709318872077249,3,499500,0.9847398315946747
0.0019,15.86693706191845,5.763381382368911,0.5079168150166764,0.5127904149483179,0.7093168858818782,3,499500,0.9847332203448175
0.002,15.85384882518323,5.763494183110439,0.5079169431364222,0.5127904369054943,0.7093148015865083,3,499500,0.9847265109949602
0.0021,15.84528864798553,5.763607148616323,0.5079170712561678,0.5127904588626722,0.7093126191911384,3,499500,0.984719703545103
0.0022,15.83999964967544,5.763720278876872,0.5079171993759136,0.5127904808198499,0.7093103386957692,3,499500,0.9847127979952458
0.0023,15.8344766761354,5.763833573882384,0.5079173191042217,0.5127905027770274,0.7093079601003983,4,499500,0.9847057943453886
0.0024,15.83085103533429,5.763947033623148,0.5079174306802137,0.5127905247342047,0.7093054834050281,4,499500,0.9846986925955314
0.0025,15.8285824523933,5.764060658089433,0.5079175343699212,0.5127905466913829,0.7093029086096579,3,499500,0.9846914927456742
0.0026,15.82730913697213,5.764174447271499,0.5079176304623415,0.5127905686485603,0.7093002357142882,3,499500,0.984684194795817
0.0027,15.82674126036977,5.764288401159591,0.5079177192657006,0.5127905906057366,0.7092974647189193,3,499500,0.9846767987459598
0.0028,15.82667307884923,5.764402519743941,0.5079178011039412,0.5127906125629141,0.7092945956235479,2,499500,0.9846693045961026
0.0029,15.82696006356827,5.764516803014767,0.5079178763134132,0.512790634520093,0.7092916284281784,2,499500,0.9846617123462453
0.003,15.82749675592317,5.764631250962276,0.5079179452398092,0.5127906564772695,0.7092885631328087,2,499500,0.9846540219963881
0.0031,15.82820965850182,5.764745863576659,0.5079180082352862,0.5127906784344469,0.7092853997374375,2,499500,0.9846462335465309
0.0032,15.8290485520484,5.764860640848095,0.5079180656558245,0.5127907003916241,0.709282138242068,2,499500,0.9846383469966737
0.0033,15.82997987495435,5.764975582766748,0.507918117858796,0.5127907223488017,0.7092787786466971,2,499500,0.9846303623468166
0.0034,15.81333683764807,5.765090689322771,0.5079181652007241,0.5127907443059782,0.7092753209513265,3,499500,0.9846222795969594
0.0035,15.80199362233452,5.765205960506304,0.5079182080352638,0.5127907662631569,0.7092717651559571,3,499500,0.9846140987471022
0.0036,15.79460925983897,5.76532139630747,0.5079182467113716,0.5127907882203344,0.7092681112605875,2,499500,0.9846058197972449
0.0037,15.7901796580373,5.765436996716382,0.5079182815716627,0.512790810177512,0.7092643592652177,2,499500,0.9845974427473877
0.0038,15.7878857998154,5.765552761723139,0.507918312950945,0.5127908321346898,0.7092605091698476,2,499500,0.9845889675975305
0.0039,15.78710191622269,5.765668691317827,0.5079183411749493,0.5127908540918669,0.7092565609744772,2,499500,0.9845803943476732
0.004,15.7873566003619,5.765784785490516,0.5079183665592025,0.5127908760490435,0.7092525146791069,2,499500,0.984571722997816
0.0041,15.78297770865817,5.765901044231268,0.5079183894080697,0.5127908980062227,0.7092483702837372,3,499500,0.9845629535479589
0.004200000000000001,15.73514274122073,5.766017467530126,0.5079184100139494,0.5127909199634,0.709244127788368,5,499500,0.9845540859981017
0.0043,15.70190960684247,5.766134055377123,0.507918428656614,0.5127909419205774,0.7092397871929972,5,499500,0.9845451203482445
0.0044,15.6644420254442,5.766250807762279,0.5079184456026625,0.512790963877754,0.7092353484976278,7,499500,0.9845360565983873
0.004500000000000001,15.63948233083405,5.766367724675598,0.5079184611051297,0.5127909858349318,0.7092308117022581,7,499500,0.9845268947485301
0.0046,15.62367055253535,5.766484806107074,0.5079184754031809,0.5127910077921096,0.7092261768068868,7,499500,0.9845176347986728
0.0047,15.61441719064573,5.766602052046685,0.5079184887219375,0.5127910297492867,0.7092214438115172,7,499500,0.9845082767488156
0.0048,15.60975181579803,5.766719462484398,0.5079185012723886,0.512791051706464,0.7092166127161474,7,499500,0.9844988205989583
0.0049,15.60625105097531,5.766837037410165,0.5079185132513913,0.512791073663642,0.7092116835207777,8,499500,0.9844892663491012
0.005,15.60532251509729,5.766954776813924,0.5079185248417745,0.5127910956208194,0.7092066562254068,8,499500,0.984479613999244
0.0051,15.60604248341172,5.767072680685605,0.5079185362124838,0.512791117577997,0.7092015308300369,8,499500,0.9844698635493868
0.005200000000000001,15.60774844357559,5.767190749015117,0.5079185475188261,0.5127911395351744,0.7091963073346664,8,499500,0.9844600149995296
0.0053,15.60998380703911,5.767308981792362,0.5079185588251687,0.5127911614923518,0.7091909857392964,8,499500,0.9844500683496724
0.0054,15.61244055232486,5.767427379007225,0.5079185701315105,0.5127911834495289,0.7091855660439261,8,499500,0.9844400235998152
