id,x,y,z,vx,vy,vz,radius,mass
0,0.7721223611481546,0.9530178428973639,0.9824966362667661,2.346051221714934,1.089233856106146,3.028811721615606,0.015,0.03392920065876977
1,0.7811127954739301,0.2963864332872506,0.488895589677715,-0.47976679233544,-0.07971412616823827,-0.1556404342497373,0.015,0.03392920065876977
2,0.5393208499986482,0.8676081851522173,0.9030672373287397,0.08788285676536237,1.805237464439647,1.342257885572323,0.015,0.03392920065876977
3,0.3082209186456014,0.09196864424995255,0.4597484765913974,-0.03656082234528369,-0.04251756839845548,-0.01516463863157441,0.015,0.03392920065876977
4,0.8461674782418496,0.8705869012483133,0.8195906303659183,0.7124072196411595,2.136698115422374,-0.3027271116373672,0.015,0.03392920065876977
5,0.6703923522953313,0.7563594611205666,0.7064210517642083,1.09515727350007,0.5065971829922704,-2.271488998213689,0.015,0.03392920065876977
6,0.3637444139348117,0.295400801313039,0.929346380116438,-1.586765732510902,0.1905177860201983,-0.6764377041844849,0.015,0.03392920065876977
7,0.4753557507469016,0.894400535854415,0.5011208385501594,1.054724244543566,-0.3028372185741431,0.7715094883998108,0.015,0.03392920065876977
8,0.800576188052717,0.4318604849817467,0.6507473812978397,2.334852436126444,0.8669570832384318,0.1560425232650139,0.015,0.03392920065876977
9,0.2614742014778305,0.6352213361906126,0.822353648641039,0.0390638409523103,-0.043767418331184,-0.07004505546679089,0.015,0.03392920065876977
10,0.2305644845224876,0.8208073017194737,0.8318783958172378,0.1703790798937709,-0.03504641052173588,-0.03053634722026434,0.015,0.03392920065876977
11,0.2600027159363349,0.5882120741883656,0.7184570844084588,0.1542367520647658,0.302250240497814,1.653138350622648,0.015,0.03392920065876977
12,0.2765092845449776,0.8804610826873345,0.6869466243176938,-2.899889154763241,-3.197319946949439,5.213468490306837,0.015,0.03392920065876977
13,0.08559531975938357,0.1196401305347542,0.8494118043691576,-0.4862746728465571,0.2008416148283147,-1.126122310838916,0.015,0.03392920065876977
14,0.8933901350835206,0.8741078320653464,0.5681275563715531,-0.0651811539990262,-0.964700671426992,-0.02279526178132854,0.015,0.03392920065876977
15,0.8975165388660987,0.5104650164321627,0.9182041808730286,-2.218846483791909,2.340833782432172,1.944768790605433,0.015,0.03392920065876977
16,0.421704462334456,0.6037852262079373,0.4473950995299198,-0.2923924538541585,-0.4507862105214306,-1.545235912508764,0.015,0.03392920065876977
17,0.2236143498550205,0.1202212930341372,0.6137909770088431,1.163466790428093,-0.2343293246730275,-1.96074788419813,0.015,0.03392920065876977
18,0.4093381328192183,0.3812070193998141,0.5617090693006014,-2.115275995213885,-0.8930959399945236,-1.149939624134823,0.015,0.03392920065876977
19,0.05989838394599709,0.7600614807380693,0.5649561520109587,-0.0213341219780296,-0.04518706875539992,-0.02601341553334287,0.015,0.03392920065876977
20,0.06741509876693584,0.4580185257764716,0.7443127559220467,1.381402361440743,-2.039303649025424,1.122653417188827,0.015,0.03392920065876977
21,0.803723890947626,0.2176295744833792,0.7957862759459483,-0.3709529399887246,-1.15714004108221,-0.5723143402797117,0.015,0.03392920065876977
22,0.3881356129940793,0.905001806344798,0.9544472172117995,1.138853587384166,-0.1024891075562281,-0.8768509960396964,0.015,0.03392920065876977
23,0.7514109941015517,0.2340187742059159,0.7430126968465022,0.03287287678793592,-0.01658378489706843,-0.08745279829628452,0.015,0.03392920065876977
24,0.9186975988682757,0.1931489418658049,0.5816041028011217,0.448506953882684,2.01882286716445,1.967196121178263,0.015,0.03392920065876977
25,0.5808974254258793,0.2479163799377516,0.9848876262491456,-0.6632736010236346,-0.8677065881315909,1.041332108958504,0.015,0.03392920065876977
26,0.4114242673301747,0.7112890760896101,0.7936454100877215,-0.2512674138923252,0.2766150627896544,0.0120691139901865,0.015,0.03392920065876977
27,0.1057403721589081,0.2143666415667207,0.5992846573875589,0.9290349878119561,-1.321280578571891,-1.570216089694742,0.015,0.03392920065876977
28,0.6241366376411419,0.9823010610555486,0.9817788452117748,-0.0055227886725914,0.04756694857442904,-0.04764146309501423,0.015,0.03392920065876977
29,0.4028603261103094,0.4109084802002892,0.8738886742983545,-1.500766864663994,2.589068560627913,-1.888438436632665,0.015,0.03392920065876977
30,0.2003513146501202,0.04701229372514766,0.9154602597206412,-0.3184539748009126,0.1665620689161564,-2.330432897702739,0.015,0.03392920065876977
31,0.1181744264923377,0.5873896487944387,0.4916189431721566,-0.1467947061274167,0.3451589697799597,0.0951250656267381,0.015,0.03392920065876977
32,0.6354784441912001,0.06113544665787946,0.9013553635986308,0.6831271876417958,-0.4133970590396279,-0.09581848974087645,0.015,0.03392920065876977
33,0.6728823124027458,0.9477695843935782,0.9377791677929981,-0.01737172836846794,0.03773227133855052,-0.05141851367051469,0.015,0.03392920065876977
34,0.4307192165712893,0.8374116008739911,0.5020992284537713,0.02281314828877688,-0.02254658295312219,-0.03726517547753697,0.015,0.03392920065876977
