time,kinetic_energy,max_speed,center_of_mass_x,center_of_mass_y,center_of_mass_z,active_contacts,candidate_pairs,max_height
0,0.04398265431428583,0.08021804554073982,0.5046734003984492,0.5013711272680289,0.722473065598085,0,0,0.9849175905105332
0.0001,1.162241196043281,1.425792779113885,0.5046734690598597,0.5013711737449499,0.7224730496207171,98,499500,0.9849248141626933
0.0002,3.697640140023015,2.564420760008683,0.5046735377212722,0.5013712182733526,0.7224729355433493,99,499500,0.9849379012341478
0.0003,6.767414805448594,3.471981123544497,0.5046736063826841,0.5013712591324464,0.7224727233659807,98,499500,0.9849556400420951
0.0004,9.807581534203148,4.178557638189568,0.5046736750440964,0.5013712950129501,0.7224724130886135,98,499500,0.9849769768913222
0.0005,12.4823464427374,4.711352128611306,0.5046737437055083,0.5013713249524894,0.722472004711245,98,499500,0.9850010005804977
0.0006000000000000001,14.61682894017692,5.094815751129032,0.5046738123669197,0.5013713482799534,0.7224714961038207,99,499500,0.9850247979102006
0.0007,16.14656784613539,5.35083909147025,0.5046738810283313,0.5013713645676433,0.7224708871460735,99,499500,0.9850476043331893
0.0008,17.07892810820606,5.49894497437429,0.5046739496897423,0.501371373590177,0.7224701777911865,99,499500,0.9850688293882065
0.0009000000000000001,17.45121944737299,5.556476428591416,0.5046740183511556,0.5013713752892456,0.7224693680538686,100,499500,0.985088032880662
0.001,17.44779961388808,5.556918616984828,0.5046740870125677,0.5013713697434445,0.7224684579996682,17,499500,0.9851049213905492
0.0011,17.43892763707804,5.557360943362879,0.5046741556739783,0.5013713571424946,0.7224674477337243,11,499500,0.9851196000557921
0.0012,17.42844116965535,5.557803407692621,0.5046742243353911,0.5013713377652402,0.7224663279084236,10,499500,0.9851621962930689
0.0013,17.36979614919708,5.491700985052147,0.504674331098786,0.5013713119609352,0.7224650989333746,9,499500,0.9852457067684867
0.0014,17.31979886488004,5.491260340571166,0.5046744748494835,0.5013712801316511,0.7224637612482613,9,499500,0.985320286846823
0.0015,17.27709368721329,5.490819835995238,0.5046746543533337,0.5013712426794206,0.7224623153175891,7,499500,0.985386286526762
0.0016,17.24081174600656,5.490379471358041,0.5046748682745575,0.5013712000038745,0.7224607616257522,6,499500,0.9854440754385618
0.0017,17.21075176254535,5.489939246693249,0.5046751151926107,0.5013711525000993,0.72245910067242,6,499500,0.9854940389294103
0.0018,17.15280342459868,5.489499162034535,0.5046753936180429,0.5013711005567086,0.7224573329682416,7,499500,0.9855365744022649
0.0019,17.10938320460253,5.489059217415575,0.5046757020073828,0.5013710445541246,0.7224554590308684,7,499500,0.9855720879073462
0.002,17.07742365833697,5.488619412870044,0.5046760387770011,0.501370984863059,0.7224534793812752,7,499500,0.9856009909840371
0.0021,17.05445197665376,5.488179748431618,0.504676402316001,0.5013709218431897,0.7224513945404023,7,499500,0.9856236977496631
0.0022,17.03847976106158,5.487740224133971,0.5046767909981263,0.5013708558420139,0.7224492050260862,7,499500,0.9856406222304847
0.0023,17.0279366603757,5.487300840010778,0.504677203192704,0.5013707871938744,0.7224469113502792,6,499500,0.9856521759292186
0.0024,17.02155248591303,5.486861596095714,0.5046776372746462,0.5013707162191571,0.7224445140165573,6,499500,0.985658765622513
0.0025,17.0183007553617,5.486422492422457,0.5046780916335384,0.5013706432236358,0.7224420135178865,6,499500,0.9856607913810266
0.0026,17.0173650512217,5.485983529024678,0.5046785646818281,0.501370568497953,0.7224394103346571,5,499500,0.985658644804101
0.0027,17.01813765177074,5.485544705936056,0.5046790548621723,0.5013704923172564,0.7224367049329652,5,499500,0.9856527074604574
0.0028,17.02010252484213,5.485106023190264,0.5046795606539373,0.5013704149409446,0.7224338977631305,5,499500,0.9856433495258924
0.0029,17.02285515529989,5.484667480820979,0.5046800805789193,0.5013703366125214,0.7224309892584284,5,499500,0.9856309286085854
0.003,17.02608147291199,5.484229078861875,0.5046806132063061,0.5013702575595775,0.7224279798340576,5,499500,0.9856157887523529
0.0031,17.02954065951802,5.483790817346628,0.5046811571569209,0.5013701779938472,0.7224248698862737,5,499500,0.9855982596079914
0.0032,17.03305114028391,5.483352696308913,0.5046817111067905,0.5013700981113703,0.7224216597917449,5,499500,0.9855786557627313
0.0033,16.98331669511513,5.482914715782405,0.5046822350692137,0.501370018092718,0.7224183499070514,6,499500,0.9855572762177736
0.0034,16.93985268701119,5.48247687580078,0.5046827289912784,0.5013699380740646,0.7224149405277909,6,499500,0.9855344040038969
0.0035,16.90233024849502,5.482039176397711,0.504683193001832,0.50136985805541,0.722411431920765,5,499500,0.9855103059251922
0.0036,16.85079994575224,5.481601617606876,0.5046836273946422,0.5013697780367575,0.7224078243364132,6,499500,0.9854852324211055
0.0037,16.81003630980031,5.481164199461949,0.5046840326120884,0.5013696980181048,0.7224041180087819,6,499500,0.9854594175371438
0.0038,16.77816014439627,5.480726921996605,0.5046844092294142,0.5013696179994517,0.7224003131555911,6,499500,0.9854330789948058
0.0039,16.75359271381612,5.480289785244518,0.5046847579395867,0.5013695379807985,0.7223964099784004,6,499500,0.9854064183515541
0.004,16.73500921753553,5.479852789239364,0.504685079538804,0.5013694579621453,0.7223924086628442,6,499500,0.9853796212419238
0.0041,16.72131103161559,5.479415934014816,0.5046853749126723,0.5013693779434923,0.722388309247286,6,499500,0.9853527260322935
0.004200000000000001,16.69906025228227,5.478979219604549,0.5046856450230837,0.5013692979248381,0.7223841117317267,7,499500,0.9853257327226632
0.0043,16.68381607788712,5.478542646042239,0.504685891360613,0.501369217906186,0.7223798161161711,7,499500,0.985298641313033
0.0044,16.67404151849245,5.47810621336156,0.5046861155810006,0.5013691378875321,0.7223754224006143,7,499500,0.9852714518034028
